OID_,ชุมชน,รหัสเขต,รหัสไปรษณีย์,รหัสประเภทชุมชน,ละติจูด,ลองจิจูด,เขต,แขวง,ประเภทชุมชน,โรงพยาบาลใกล้ที่สุด,ระยะทาง(เมตร)
689,ชุมชนเคหะชุมชนธนบุรี 3 โซน 2,1021,102107,5,13.65391815,100.4180341,เขตบางขุนเทียน,แขวงแสมดำ,ชุมชนเมือง,โรงพยาบาลพีเอ็มจี,501.05786480041337
690,ชุมชนเคหะชุมชนธนบุรี 3 โซน 1,1021,102107,5,13.65370615,100.4155832,เขตบางขุนเทียน,แขวงแสมดำ,ชุมชนเมือง,โรงพยาบาลพีเอ็มจี,738.2852201784257
694,ชุมชนมุ่งพัฒนา,1021,102107,5,13.62535089,100.4324948,เขตบางขุนเทียน,แขวงแสมดำ,ชุมชนเมือง,โรงพยาบาลพีเอ็มจี,3132.1799633313885
695,ชุมชนข้างสถานีวิทยุเพื่อการศึกษา,1021,102107,5,13.6232764,100.4253932,เขตบางขุนเทียน,แขวงแสมดำ,ชุมชนเมือง,โรงพยาบาลพีเอ็มจี,3173.337979555073
720,ชุมชนราษฎร์บูรณะ 39,1024,102401,5,13.67516726,100.5177891,เขตราษฎร์บูรณะ,แขวงราษฎร์บูรณะ,ชุมชนเมือง,โรงพยาบาลราษฏร์บูรณะ,1664.0186749087902
1136,ชุมชนพร้อมใจ,1034,103401,5,13.71275887,100.6083413,เขตสวนหลวง,แขวงสวนหลวง,ชุมชนเมือง,โรงพยาบาลฟัน,770.0326425712043
1137,ชุมชนอัลเอี๊ยะติซอม,1034,103401,5,13.71574098,100.6387238,เขตสวนหลวง,แขวงสวนหลวง,ชุมชนเมือง,โรงพยาบาลวิภาราม,2229.152857237377
37,ชุมชนหน้าโรงเรียนบางจาก,1009,100910,1,13.69575087,100.5966419,เขตพระโขนง,แขวงพระโขนงใต้,ชุมชนแออัด,โรงพยาบาลรวมใจรักษ์,791.5399966518245
331,ชุมชนหลังโรงเรียนสารพัดช่างธนบุรี,1018,101802,1,13.7343451,100.5064721,เขตคลองสาน,แขวงคลองสาน,ชุมชนแออัด,สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา,419.70418858789236
332,ชุมชนซอยแยกถนนเชียงใหม่,1018,101802,1,13.73477203,100.5076122,เขตคลองสาน,แขวงคลองสาน,ชุมชนแออัด,โรงพยาบาลตากสิน,458.2047961024774
684,ชุมชนเสาธง,1021,102105,2,13.50906244,100.4151134,เขตบางขุนเทียน,แขวงท่าข้าม,ชุมชนชานเมือง,โรงพยาบาลผู้สูงอายุบางขุนเทียน,7158.251082647007
683,ชุมชนศรีกุมาร,1021,102105,2,13.51483756,100.4233328,เขตบางขุนเทียน,แขวงท่าข้าม,ชุมชนชานเมือง,โรงพยาบาลผู้สูงอายุบางขุนเทียน,6463.06894246428
682,ชุมชนชายทะเล-บางขุนเทียน,1021,102105,2,13.50984795,100.4248552,เขตบางขุนเทียน,แขวงท่าข้าม,ชุมชนชานเมือง,โรงพยาบาลผู้สูงอายุบางขุนเทียน,7016.889320983479
681,ชุมชนวัดประชาบำรุง,1021,102105,2,13.57004577,100.4403218,เขตบางขุนเทียน,แขวงท่าข้าม,ชุมชนชานเมือง,โรงพยาบาลผู้สูงอายุบางขุนเทียน,1866.8676613729726
687,ชุมชนหลวงพ่อเต่า,1021,102105,2,13.54046168,100.4444953,เขตบางขุนเทียน,แขวงท่าข้าม,ชุมชนชานเมือง,โรงพยาบาลผู้สูงอายุบางขุนเทียน,4287.5321363638795
678,ชุมชนศาลเจ้าแม่ทับทิม,1021,102105,2,13.65108024,100.4646329,เขตบางขุนเทียน,แขวงท่าข้าม,ชุมชนชานเมือง,โรงพยาบาลพิม,2272.008995305409
692,ชุมชนคลองสาม,1021,102105,2,13.54688099,100.4317372,เขตบางขุนเทียน,แขวงท่าข้าม,ชุมชนชานเมือง,โรงพยาบาลผู้สูงอายุบางขุนเทียน,3054.6774966612656
722,ชุมชนตึก 60 ปี,1024,102401,5,13.67166623,100.5138101,เขตราษฎร์บูรณะ,แขวงราษฎร์บูรณะ,ชุมชนเมือง,โรงพยาบาลราษฏร์บูรณะ,1391.1436365739587
727,ชุมชนหมู่บ้านเจริญสุขใจ,1028,102801,5,13.70535769,100.5179735,เขตสาทร,แขวงทุ่งวัดดอน,ชุมชนเมือง,โรงพยาบาลศัลยกรรมตกแต่งมิลาด้า,1453.6952841467155
729,ชุมชนวรรัตน์สัมพันธ์,1028,102801,5,13.70980979,100.5318613,เขตสาทร,แขวงทุ่งวัดดอน,ชุมชนเมือง,โรงพยาบาลศัลยกรรมตกแต่งมิลาด้า,1007.8756130628732
733,ชุมชนเซ็นต์หลุยส์ 3,1028,102802,5,13.71778004,100.5307942,เขตสาทร,แขวงยานนาวา,ชุมชนเมือง,โรงพยาบาลเซนต์หลุยส์,630.3961683191658
736,ชุมชนหมู่บ้านจันทรานิเวศน์,1028,102801,5,13.70949269,100.5348918,เขตสาทร,แขวงทุ่งวัดดอน,ชุมชนเมือง,โรงพยาบาลศัลยกรรมตกแต่งมิลาด้า,1070.427272152869
739,ชุมชนดอนกุศลร่วมใจ,1028,102801,5,13.71281443,100.5210355,เขตสาทร,แขวงทุ่งวัดดอน,ชุมชนเมือง,โรงพยาบาลเซนต์หลุยส์,858.601075876132
740,ชุมชนท้ายซอยจันทร์ 31,1028,102801,5,13.70587459,100.5250496,เขตสาทร,แขวงทุ่งวัดดอน,ชุมชนเมือง,โรงพยาบาลศัลยกรรมตกแต่งมิลาด้า,820.8326795466874
741,ชุมชนโรงน้ำแข็ง,1028,102802,5,13.71664914,100.5265708,เขตสาทร,แขวงยานนาวา,ชุมชนเมือง,โรงพยาบาลเซนต์หลุยส์,339.4723597857706
742,ชุมชนดอนกุศลพัฒนา,1028,102802,5,13.71377177,100.5182309,เขตสาทร,แขวงยานนาวา,ชุมชนเมือง,โรงพยาบาลเลิดสิน,920.9921763050602
743,ชุมชนศรีสุริโยทัย,1028,102802,5,13.71523124,100.516086,เขตสาทร,แขวงยานนาวา,ชุมชนเมือง,โรงพยาบาลเลิดสิน,771.383103559397
746,ชุมชนหลังโรงพยาบาลเจริญกรุงประชารักษ์,1031,103101,5,13.69225517,100.4949432,เขตบางคอแหลม,แขวงบางคอแหลม,ชุมชนเมือง,โรงพยาบาลเจริญกรุงประชารักษ์,260.47308533680854
1138,ชุมชนโมราวรรณ 1,1034,103401,5,13.71419372,100.6457672,เขตสวนหลวง,แขวงสวนหลวง,ชุมชนเมือง,โรงพยาบาลวิภาราม,2286.121830045539
